algorithm,parameters,count,k-nn,epsilon,largeepsilon,rel,qps,p50,p95,p99,p999,distcomps,build,candidates,indexsize,queriessize,dataset
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:1, ef:80, rescore:False)",4,0.012775,0.01575,0.0802,0.05122926921482245,1750.4022211219592,0.5458593368530273,0.6318092346191406,1.4732193946838386,2.571365118026738,0.0,35.3813738822937,4.0,-0.01165008544921875,-6.655661943659652e-06,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:36, ef:120, rescore:False)",4,0.987825,0.999875,1.0,0.032611101936144866,387.94770651561544,2.562284469604492,3.450489044189452,3.9499306678771986,4.650359392166139,0.0,80.63202047348022,4.0,-0.011859893798828125,-3.0570856843951335e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:2, ef:None, rescore:True)",4,0.091675,0.109525,0.449825,0.038071031591675505,354.6610679489641,2.8177499771118164,3.0410289764404297,3.3331060409545903,3.863811731338501,0.0,45.086708784103394,4.0,-0.010356903076171875,-2.9202255370364584e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:12, ef:None, rescore:False)",4,0.0,0.0,2.5e-05,0.11514944119056994,228.229345988954,4.431247711181641,5.1379919052124015,5.695652961730959,6.434920549392701,0.0,56.33000564575195,4.0,-0.010135650634765625,-4.4409935938983834e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:2, ef:20, rescore:False)",4,0.661525,0.72065,0.9444,0.03393213305644754,436.7043042606767,2.2394657135009766,2.559959888458251,3.1476306915283208,3.5143189430236874,0.0,52.995259523391724,4.0,-0.010829925537109375,-2.4799218673706493e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:12, ef:40, rescore:False)",4,0.0,0.0,2.5e-05,0.11131941813714992,179.27874915348863,5.522608757019043,6.677794456481931,7.320690155029298,8.46531462669373,0.0,59.96180868148804,4.0,-0.0141143798828125,-7.872868340200512e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:2, ef:None, rescore:True)",4,0.83355,0.8782,0.984325,0.033210166998393104,287.00428222598674,4.246950149536133,4.738831520080566,5.022311210632325,5.419044256210333,0.0,48.55427026748657,4.0,-0.0098114013671875,-3.418555741081946e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:1, ef:40, rescore:True)",4,0.07545,0.0905,0.394225,0.03854519428680094,277.4671107882653,3.6846399307250977,4.2956948280334455,4.848353862762453,5.70562100410462,0.0,38.78342962265015,4.0,-0.010074615478515625,-3.630922400097916e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:12, ef:80, rescore:True)",4,0.063125,0.075275,0.34255,0.03905100241483788,198.60722689448872,4.968404769897461,6.108355522155761,6.954951286315919,8.593896865844746,0.0,56.33000564575195,4.0,-0.010135650634765625,-5.103364461228921e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:1, ef:20, rescore:True)",4,0.1502,0.1792,0.612825,0.03683830632820275,161.6752411485704,6.049394607543945,7.53331184387207,8.211667537689209,9.31289982795716,0.0,41.76349878311157,4.0,-0.01092529296875,-6.757554769137641e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:16, ef:120, rescore:True)",4,0.998975,0.99975,1.0,0.03261146145144302,242.20131059870377,4.387021064758301,5.434870719909666,6.184670925140383,7.114665746688846,0.0,62.98078012466431,4.0,-0.0119476318359375,-4.9329344281431985e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:8, ef:80, rescore:True)",4,0.997625,0.999425,1.0,0.03261484754150373,220.76944745354507,4.454374313354492,5.735909938812255,6.6466712951660165,7.9777133464813685,0.0,80.73555064201355,4.0,-0.012142181396484375,-5.499937394661173e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:8, ef:None, rescore:False)",4,0.99785,0.998925,1.0,0.03261866315602364,165.11279065091588,6.032228469848633,7.18998908996582,7.814173698425294,8.531814813613893,0.0,64.00091004371643,4.0,-0.010509490966796875,-6.365037454315826e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:24, ef:None, rescore:False)",4,0.0,0.0,0.0,0.11664285520091781,194.86772978094055,5.139470100402832,5.862259864807129,6.253964900970459,6.618032217025759,0.0,135.7367684841156,4.0,-0.011035919189453125,-5.66328719581179e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:8, ef:20, rescore:True)",4,0.0832,0.0996,0.420925,0.03831806323222671,220.0688380419457,4.600763320922852,5.552339553833007,5.920927524566651,6.583242177963263,0.0,49.42883086204529,4.0,-0.010478973388671875,-4.7616797916089124e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:4, ef:120, rescore:False)",4,0.99245,0.9968,0.99995,0.03263509989075128,252.19902178765253,3.8764476776123047,4.886758327484129,5.563898086547855,6.204621076583866,0.0,152.40371990203857,4.0,-0.0126800537109375,-5.0277965477653195e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:1, ef:40, rescore:False)",4,0.077325,0.09235,0.3936,0.03861424283190154,688.4220046006367,1.4197826385498047,1.5554785728454585,2.3186659812927255,3.1199483871459965,0.0,32.97799491882324,4.0,-0.011852264404296875,-1.72165682170089e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:24, ef:40, rescore:True)",4,0.095575,0.114025,0.461725,0.0379670297113487,298.50157377355134,3.314495086669922,4.034280776977539,4.512813091278076,4.997041702270513,0.0,114.40601873397827,4.0,-0.01145172119140625,-3.83640228312288e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:48, ef:20, rescore:True)",4,0.9932,0.9969,0.9999,0.032628127931354944,275.6607799742135,3.620624542236328,4.282963275909424,4.707355499267578,5.225914239883426,0.0,70.11777591705322,4.0,-0.011997222900390625,-4.352168959803748e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:4, ef:None, rescore:True)",4,0.989325,0.99505,0.999875,0.03264910139479093,268.7972648598626,4.08172607421875,4.278421401977539,4.763648509979249,5.045658349990846,0.0,48.739216566085815,4.0,-0.01082611083984375,-4.027611979417998e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:36, ef:None, rescore:True)",4,0.9999,0.99995,1.0,0.03261023106033082,172.09026687378474,6.039261817932129,7.2684407234191895,7.731750011444093,8.183250427246096,0.0,80.9922399520874,4.0,-0.0102691650390625,-5.967313100045431e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:16, ef:40, rescore:False)",4,0.0,0.0,2.5e-05,0.11382211690265107,195.28859758490398,5.063056945800781,6.096184253692626,6.661996841430667,7.17211437225342,0.0,80.40236306190491,4.0,-0.01288604736328125,-6.59846377240683e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:16, ef:None, rescore:False)",4,0.98805,1.0,1.0,0.032610628385477194,147.33037409490288,6.747126579284668,7.813942432403565,8.559236526489258,9.743674278259322,0.0,95.42261099815369,4.0,-0.0084075927734375,-5.706625551647448e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:1, ef:20, rescore:False)",4,0.102825,0.122275,0.4808,0.03786675856355765,251.83146075929452,3.9876699447631836,4.611492156982422,5.026104450225831,5.509421586990365,0.0,32.42016649246216,4.0,-0.00417327880859375,-1.657171346269024e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:36, ef:20, rescore:True)",4,0.993225,0.9975,1.0,0.032623006757687305,554.8602666387908,1.667618751525879,3.2093763351440425,3.804233074188233,4.406701326370241,0.0,64.87360095977783,4.0,-0.009799957275390625,-1.7662027477217633e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:36, ef:20, rescore:False)",4,0.98295,0.9975,1.0,0.03262344872296492,630.9569037575393,1.588582992553711,3.0007481575012207,3.68074655532837,4.320024728775048,0.0,64.87360095977783,4.0,-0.009799957275390625,-1.553189642118014e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:36, ef:200, rescore:True)",4,0.99925,0.999875,1.0,0.032610568464388194,350.3554304547097,2.865314483642578,3.906726837158203,4.451298713684083,5.1772966384887775,0.0,80.63202047348022,4.0,-0.011859893798828125,-3.385103460059326e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:48, ef:80, rescore:True)",4,0.99905,0.99975,1.0,0.032611482739632526,271.84466648668143,3.626108169555664,4.467046260833739,4.948666095733644,5.352981805801393,0.0,65.4001739025116,4.0,-0.01038360595703125,-3.819683531492047e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:8, ef:80, rescore:True)",4,0.0494,0.0587,0.278,0.03978067286421668,368.5454544144512,2.7298927307128906,3.385305404663086,3.9019775390625004,4.623906135559086,0.0,47.77706527709961,4.0,-0.012042999267578125,-3.2677107052404605e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:1, ef:40, rescore:False)",4,0.103375,0.122875,0.482075,0.037856669950884846,394.66073455097074,2.4662017822265625,3.151249885559081,3.782041072845459,4.377879381179818,0.0,32.42016649246216,4.0,-0.00417327880859375,-1.0574345110217109e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:1, ef:20, rescore:True)",4,0.011375,0.014125,0.073125,0.053257345662226334,1833.1377297740871,0.5358457565307617,0.587952136993408,0.7952070236206072,1.7294912338256843,0.0,35.3813738822937,4.0,-0.01165008544921875,-6.355270125095558e-06,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:24, ef:None, rescore:True)",4,0.085825,0.10265,0.429475,0.03824135295609533,180.1429643059789,5.614757537841797,6.317639350891113,6.756358146667481,7.286803483963016,0.0,135.7367684841156,4.0,-0.011035919189453125,-6.126200505232191e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:36, ef:20, rescore:True)",4,0.08035,0.096275,0.4119,0.03839706720459289,315.40231676666,3.209352493286133,3.5329580307006827,3.849508762359619,4.4014582633972195,0.0,241.58983039855957,4.0,-0.0126953125,-4.025117072742432e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:1, ef:20, rescore:False)",4,0.119325,0.142175,0.53035,0.0374663924221672,305.29466242182076,3.2193660736083984,3.852665424346923,4.277231693267823,4.95198011398316,0.0,42.00212025642395,4.0,-0.010833740234375,-3.54861763662484e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:1, ef:None, rescore:False)",4,0.103375,0.1229,0.482225,0.037855924792788286,361.0646962445313,3.519296646118164,3.9887547492980957,4.524958133697511,4.803916215896611,0.0,32.42016649246216,4.0,-0.00417327880859375,-1.1558257708384189e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:12, ef:40, rescore:True)",4,0.99625,0.998375,0.9999,0.03262057405881073,251.31816530616163,3.9151906967163086,4.734992980957031,5.151040554046631,5.780029535293589,0.0,63.437981605529785,4.0,-0.01264190673828125,-5.030239944208007e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:8, ef:None, rescore:False)",4,0.0,0.0,0.0,0.11721988044291026,324.3263790910046,3.149747848510742,3.5956382751464835,4.098422527313232,4.470852613449102,0.0,47.77706527709961,4.0,-0.012042999267578125,-3.7132345821919444e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:16, ef:None, rescore:False)",4,0.999775,0.999825,1.0,0.03261060891040964,136.5112751198383,7.251977920532227,8.322274684906004,8.873481750488281,9.658583879470829,0.0,85.59426808357239,4.0,-0.009372711181640625,-6.865887944723e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:36, ef:40, rescore:False)",4,0.986125,0.9991,0.99995,0.032616523680730786,187.8449631989393,5.289316177368164,6.229019165039061,7.042720317840577,8.382825851440435,0.0,50.0410213470459,4.0,-0.01004791259765625,-5.349045524853864e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:1, ef:80, rescore:False)",4,0.077325,0.092375,0.3937,0.03861333846222261,689.0083583600956,1.413583755493164,1.5707015991210938,2.6907944679260254,3.5266880989074707,0.0,32.97799491882324,4.0,-0.011852264404296875,-1.7201916726389756e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:1, ef:40, rescore:True)",4,0.092175,0.110625,0.445575,0.03818174690644629,331.467031552173,2.9535293579101562,3.7550926208496094,4.2205047607421875,4.781272172927862,0.0,38.91826248168945,4.0,-0.01197052001953125,-3.611375756881899e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:8, ef:20, rescore:False)",4,0.98735,0.9944,0.99975,0.032643513140381664,223.12894221086665,4.440069198608398,5.298435688018798,5.955131053924563,6.939889192581177,0.0,100.79615449905396,4.0,-0.0102081298828125,-4.574991384652094e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:36, ef:None, rescore:False)",4,1.0,1.0,1.0,0.03260990564867013,128.57550959986946,7.6847076416015625,9.55798625946045,10.282373428344728,11.140594005584719,0.0,160.329936504364,4.0,-0.013446807861328125,-0.0001045829637632778,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:36, ef:80, rescore:False)",4,0.9993,0.9996,0.9999,0.03261284468290483,200.5653726029148,4.949331283569336,6.056821346282958,6.631619930267334,7.152082681655884,0.0,60.36606192588806,4.0,-0.008617401123046875,-4.2965547896983486e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:48, ef:80, rescore:False)",4,0.999325,0.999725,1.0,0.0326118785788125,228.71646533842164,4.285216331481934,5.401170253753661,6.160743236541748,6.962783813476564,0.0,70.11777591705322,4.0,-0.011997222900390625,-5.245456588636443e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:4, ef:20, rescore:True)",4,0.0832,0.0996,0.420925,0.0383181718049489,327.5077616212399,3.023862838745117,3.554439544677733,4.05240297317505,4.346374273300172,0.0,40.697746992111206,4.0,-0.0108642578125,-3.3172520122025155e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:48, ef:None, rescore:False)",4,0.98755,0.9997,1.0,0.03261292003395312,289.2502102825576,3.447413444519043,4.003548622131348,4.3850064277648935,4.954830408096317,0.0,54.575939893722534,4.0,-0.011699676513671875,-4.0448290434233056e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:48, ef:80, rescore:True)",4,0.059375,0.07075,0.325975,0.0392350902495708,228.9696368525261,4.399538040161133,5.192577838897704,5.761160850524902,6.637848615646369,0.0,484.0911431312561,4.0,-0.01153564453125,-5.038067356799729e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:2, ef:None, rescore:False)",4,0.0,0.0,0.0,0.12073213347859496,353.8084917601157,2.8421878814697266,3.095877170562744,3.7477231025695805,3.8764572143554705,0.0,45.086708784103394,4.0,-0.010356903076171875,-2.9272624364239164e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:8, ef:40, rescore:True)",4,0.993325,0.99645,0.9998,0.03263171291295724,177.14228242243172,5.705595016479492,6.589674949645996,7.431356906890872,8.72282004356385,0.0,64.00091004371643,4.0,-0.010509490966796875,-5.932796406978014e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:8, ef:40, rescore:True)",4,0.99625,0.99835,0.999825,0.03261967726411883,290.99876052116,3.452777862548828,4.177570343017578,4.529478549957276,4.946490764617924,0.0,132.83009839057922,4.0,-0.0097503662109375,-3.350655581307365e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:48, ef:None, rescore:False)",4,0.988425,0.999975,1.0,0.03261054919703202,258.75276204259825,3.876328468322754,4.715204238891602,5.096924304962159,5.754480600357057,0.0,90.0256724357605,4.0,-0.011516571044921875,-4.450801202665389e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:48, ef:None, rescore:True)",4,0.9991,0.999975,1.0,0.03261009925895755,248.48111376495197,4.058718681335449,4.8583030700683585,5.192775726318359,5.666496992111207,0.0,90.0256724357605,4.0,-0.011516571044921875,-4.6347872763544725e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:1, ef:20, rescore:False)",4,0.0,0.0,0.0,0.11488917630599443,295.1420445467667,3.3702850341796875,3.989696502685547,4.308555126190187,4.796101093292251,0.0,38.78342962265015,4.0,-0.010074615478515625,-3.413480276585687e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:8, ef:40, rescore:False)",4,0.982025,0.99715,0.99995,0.032630863023685557,395.1937818607782,2.4666786193847656,3.2496690750122066,3.6475896835327153,4.4153060913086,0.0,47.05212759971619,4.0,-0.01197052001953125,-3.0290253968996695e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:4, ef:80, rescore:False)",4,0.0,0.0,0.0,0.12000605012093123,561.257272900039,1.7306804656982422,2.028954029083252,3.158578872680664,6.7556080818176305,0.0,43.225663900375366,4.0,-0.01251983642578125,-2.230676915969525e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:24, ef:40, rescore:True)",4,0.998375,0.99925,1.0,0.032614676078391566,236.20256335880075,4.300355911254883,5.219721794128418,5.898749828338623,6.65475392341614,0.0,94.89518404006958,4.0,-0.012767791748046875,-5.4054416541839596e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:2, ef:20, rescore:True)",4,0.709375,0.7685,0.9632,0.03366688967041386,304.5020950824762,3.415346145629883,3.9796948432922363,4.384794235229493,4.74596691131592,0.0,65.29711294174194,4.0,-0.01097869873046875,-3.605459176724253e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:48, ef:80, rescore:False)",4,0.987575,0.99975,1.0,0.03261197746137368,282.84222426648694,3.579854965209961,4.456043243408203,4.872870445251467,5.593539476394653,0.0,65.4001739025116,4.0,-0.01038360595703125,-3.671165429404937e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:4, ef:40, rescore:True)",4,0.0832,0.0996,0.420925,0.0383181718049489,293.63708375689663,3.3774375915527344,4.1077375411987305,4.447231292724609,5.085028409957893,0.0,40.697746992111206,4.0,-0.0108642578125,-3.699892967706546e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:4, ef:80, rescore:True)",4,0.069625,0.08315,0.370175,0.038766382997469595,544.5740575542936,1.7775297164916992,2.557051181793213,3.083984851837159,5.281487703323421,0.0,43.225663900375366,4.0,-0.01251983642578125,-2.2990144778486866e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:1, ef:20, rescore:False)",4,0.090825,0.109075,0.44175,0.03820996311719904,342.48241367180196,2.86865234375,3.622412681579588,4.027369022369386,4.53997325897217,0.0,38.91826248168945,4.0,-0.01197052001953125,-3.495221810426301e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:24, ef:20, rescore:False)",4,0.99505,0.997725,0.9999,0.03262256846562145,254.99767889287864,3.997921943664551,4.737889766693114,5.244755744934083,5.999327182769775,0.0,94.89518404006958,4.0,-0.012767791748046875,-5.007022731924735e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:12, ef:20, rescore:True)",4,0.99255,0.997325,0.999975,0.03262391239995272,204.6343520890721,4.865169525146484,5.6913018226623535,6.100454330444337,6.7446379661560085,0.0,85.23240327835083,4.0,-0.012416839599609375,-6.0678177797854006e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:128, M:1, ef:200, rescore:False)",4,0.0,0.0,0.0,0.11680055971009641,348.92366680847215,2.7799606323242188,3.8408160209655744,4.812536239624024,7.747184753417971,0.0,39.23253417015076,4.0,-0.010650634765625,-3.0524254382180516e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:36, ef:40, rescore:False)",4,0.0,0.0,0.0,0.11403860438377816,305.56893405428286,3.3077001571655273,3.992104530334472,4.429380893707276,4.79936671257019,0.0,241.58983039855957,4.0,-0.0126953125,-4.154647637624294e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:2, ef:80, rescore:False)",4,0.0,0.0,0.0,0.11923950311752972,323.5680217434294,3.125309944152832,4.453003406524657,5.180401802062989,6.523210048675553,0.0,40.9677951335907,4.0,-0.011775970458984375,-3.6394110875153274e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:4, ef:40, rescore:True)",4,0.978575,0.98925,0.998875,0.0326785214499876,395.1305135293753,2.469301223754883,3.205811977386474,3.610987663269046,4.673485040664674,0.0,152.40371990203857,4.0,-0.0126800537109375,-3.209079855078017e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:36, ef:80, rescore:True)",4,0.9993,0.9996,0.9999,0.03261284468290483,203.42035705105508,4.836559295654297,5.8801531791687,6.438310146331788,6.9370269775390625,0.0,60.36606192588806,4.0,-0.008617401123046875,-4.236253071212559e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:256, M:48, ef:20, rescore:False)",4,0.99515,0.997825,1.0,0.03262066086678144,366.5213306070457,2.6935338973999023,3.2304167747497545,3.7283921241760254,4.51612949371338,0.0,83.80239987373352,4.0,-0.00769805908203125,-2.1003031581494725e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:12, ef:None, rescore:True)",4,0.0519,0.0618,0.290625,0.03961455482926899,315.1913362060408,3.2351016998291016,3.5774827003479004,3.8440680503845224,4.324684619903566,0.0,57.776368618011475,4.0,-0.01139068603515625,-3.61389566485741e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:1, ef:40, rescore:False)",4,0.0,0.0,0.0,0.11488917630599443,295.7017875943155,3.4296512603759766,4.2055368423461905,4.755980968475342,5.315102577209481,0.0,38.78342962265015,4.0,-0.010074615478515625,-3.407018794332543e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:512, M:48, ef:None, rescore:True)",4,0.999975,0.999975,1.0,0.0326099499912032,83.01807899586552,12.006402015686035,14.870619773864743,15.986499786376955,17.287743091583256,0.0,204.0748918056488,4.0,-0.009128570556640625,-0.00010995882664419695,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:256, M:36, ef:40, rescore:True)",4,0.080375,0.0963,0.4119,0.03839689815911161,285.80935000652664,3.530263900756836,4.18020486831665,4.6401524543762225,5.122200489044193,0.0,241.58983039855957,4.0,-0.0126953125,-4.441881449893117e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:24, ef:80, rescore:True)",4,0.999325,0.999675,1.0,0.032611532390952644,218.68400851498185,4.470109939575195,5.678939819335937,6.340034008026123,7.150650978088379,0.0,68.17669320106506,4.0,-0.012664794921875,-5.7913676486350606e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:none, ef_construction:128, M:1, ef:20, rescore:True)",4,0.077,0.0919,0.3924,0.038623052430272864,708.746160581757,1.3897418975830078,1.4767646789550781,2.2029900550842285,2.2678377628326416,0.0,32.97799491882324,4.0,-0.011852264404296875,-1.672286223683841e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:12, ef:40, rescore:False)",4,0.985225,0.998575,0.9999,0.03262078752335033,268.58746017233995,3.906726837158203,4.6422600746154785,5.094826221466066,5.517967700958254,0.0,63.778438329696655,4.0,-0.008152008056640625,-3.035140974716342e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:16, ef:40, rescore:True)",4,0.997325,0.999075,1.0,0.03261647006801454,288.2181087547457,3.397703170776367,4.1518330574035645,4.6659350395202654,5.283389091491706,0.0,62.98078012466431,4.0,-0.0119476318359375,-4.1453439159522533e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:12, ef:None, rescore:True)",4,0.087975,0.105275,0.437725,0.03817460211933881,161.6860151170941,6.374120712280273,7.146418094635009,7.6348876953125,8.169907569885257,0.0,59.96180868148804,4.0,-0.0141143798828125,-8.729499500987004e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:binary, ef_construction:512, M:8, ef:None, rescore:False)",4,0.0,0.0,0.0,0.11513286928310684,180.85361132879427,5.494832992553711,6.3948869705200195,6.943705081939698,7.884305238723764,0.0,49.42883086204529,4.0,-0.010478973388671875,-5.7941742560069545e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:256, M:2, ef:20, rescore:True)",4,0.68195,0.7427,0.959,0.03373431615888486,172.4109688392556,6.493806838989258,8.277666568756104,8.924736976623535,9.77135157585144,0.0,49.7925009727478,4.0,-0.006206512451171875,-3.599836189632697e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:128, M:8, ef:120, rescore:True)",4,0.9976,0.999275,1.0,0.03261505184892721,366.33959413038986,2.6226043701171875,3.488099575042724,4.097740650177003,5.288150072097784,0.0,47.05212759971619,4.0,-0.01197052001953125,-3.2676020313738264e-05,fashion-mnist-784-euclidean
qdrant-hnsw,"Qdrant(quantization:scalar, ef_construction:512, M:2, ef:None, rescore:True)",4,0.9362,0.963625,0.9983,0.032821066679082654,219.21620687500945,4.622817039489746,5.019187927246094,5.3823328018188485,5.9471218585968035,0.0,65.29711294174194,4.0,-0.01097869873046875,-5.008160157030943e-05,fashion-mnist-784-euclidean
